grad-year,hometown,latitude,longitude,college
1989,"Malverne, NY",40.675985,-73.667094,Westhampton
1989,"Manalapan, NJ",40.306221,-74.375473,Westhampton
1989,"Mechanicsville, VA",37.612655,-77.378419,Westhampton
1989,"Mechanicsville, VA",37.612655,-77.378419,Richmond
1989,"Midlothian, VA",37.50359,-77.651274,Richmond
1989,"Milton, MA",42.253485,-71.079157,Richmond
1989,"Mississauga, Canada",43.588285,-79.643724,Westhampton
1989,"Mount Pleasant, SC",32.801285,-79.889449,Westhampton
1989,"North Syracuse, NY",43.132525,-76.127904,Westhampton
1989,"Oak Hill, VA",38.927551,-77.41777,Richmond
1989,"Old Town, ME",44.938473,-68.64784,Richmond
1989,"Omaha, NE",41.260675,-95.940469,Richmond
1989,"Ooltewah, TN",35.075396,-85.061563,Richmond
1989,"Roanoke, VA",37.271525,-79.940534,Richmond
1989,"Rochester, NY",43.1555,-77.616033,Westhampton
1989,"Salisbury, NC",35.666934,-80.469354,Westhampton
1989,"Savannah, GA",32.08078,-81.090719,Richmond
1989,"Shamong, NJ",39.792141,-74.754784,Richmond
1989,"Smith Mountain Lake, VA",37.92988,-81.900439,Westhampton
1989,"Southampton, NY",40.888017,-72.385075,Richmond
1989,"Tallahassee, FL",30.439775,-84.280649,Richmond
1989,"West Hempstead, NY",40.70007,-73.649794,Richmond
1989,"West Milford, NJ",41.134315,-74.367439,Westhampton
1989,"West Palm Beach, FL",26.714388,-80.052689,Richmond
1989,"Yardley, PA",40.241337,-74.83738,Richmond
1989,"Abington, PA",40.1,-75.099722,Westhampton
1989,"Agoura Hills, CA",34.153333,-118.761667,Richmond
1989,"Akron, OH",41.073056,-81.517778,Richmond
1989,"Alexandria, VA",38.804722,-77.047222,Westhampton
1989,"Allendale, NJ",41.032669,-74.133831,Westhampton
1989,"Allendale, NJ",41.032669,-74.133831,Westhampton
1989,"Allison Park, PA",40.559721,-79.2958839,Westhampton
1989,"Ambler, PA",40.155,-75.220278,Westhampton
1989,"Ambler, PA",40.155,-75.220278,Richmond
1989,"Amherst, NY",42.978333,-78.8,Westhampton
1989,"Annandale, VA",38.834167,-77.211389,Westhampton
1989,"Annapolis, MD",38.972944,-76.501159,Richmond
1989,"Annapolis, MD",38.972944,-76.501159,Richmond
1989,"Annapolis, MD",38.972944,-76.501159,Westhampton
1989,"Appleton, WI",44.265556,-88.401667,Westhampton
1989,"Appomattox, VA",37.358889,-78.826389,Richmond
1989,"Arcadia, CA",34.132778,-118.036389,Richmond
1989,"Ardmore, PA",40.006667,-75.285278,Richmond
1989,"Arlington, VA",38.880278,-77.108333,Richmond
1989,"Aston, PA",39.869167,-75.430556,Richmond
1989,"Atlanta, GA",33.755,-84.39,Richmond
1989,"Atlanta, GA",33.755,-84.39,Westhampton
1989,"Atlanta, GA",33.755,-84.39,Westhampton
1989,"Atlanta, GA",33.755,-84.39,Westhampton
1989,"Aurora, OH",41.319167,-81.355833,Richmond
1989,"Austin, TX",30.25,-97.75,Richmond
1989,"Avon, CT",41.794444,-72.857778,Richmond
1989,"Aydin, Turkey",37.728333,27.937222,Westhampton
1989,"Baltimore, MD",39.283333,-76.616667,Westhampton
1989,"Baltimore, MD",39.283333,-76.616667,Richmond
1989,"Baltimore, MD",39.283333,-76.616667,Richmond
1989,"Bangkok, Thailand",13.75,100.466667,Westhampton
1989,"Bar Harbor, ME",44.385833,-68.209444,Richmond
1989,"Barnstable, MA",41.7,-70.3,Richmond
1989,"Barrington, RI",41.745278,-71.318056,Richmond
1989,"Basking Ridge, NJ",40.706212,-74.549323,Richmond
1989,"Basking Ridge, NJ",40.706212,-74.549323,Richmond
1989,"Basking Ridge, NJ",40.706212,-74.549323,Westhampton
1989,"Basking Ridge, NJ",40.706212,-74.549323,Westhampton
1989,"Basking Ridge, NJ",40.706212,-74.549323,Richmond
1989,"Baton Rouge, LA",30.443345,-91.186994,Westhampton
1989,"Bayville, NY",40.908488,-73.566233,Richmond
1989,"Bedford, NY",41.20809,-73.643794,Richmond
1989,"Bedford, NY",41.20809,-73.643794,Richmond
1989,"Bedford, NY",41.20809,-73.643794,Westhampton
1989,"Bedford, PA",40.02403,-78.502314,Richmond
1989,"Beijing, China",39.90601,116.387909,Richmond
1989,"Belle Mead, NJ",40.467345,-74.675284,Westhampton
1989,"Bellevue, WA",47.610025,-122.187849,Richmond
1989,"Berkeley Heights, NJ",40.686494,-74.437581,Richmond
1989,"Berwyn, PA",40.048035,-75.437803,Richmond
1989,"Berwyn, PA",40.048035,-75.437803,Westhampton
1989,"Bethelehem Township, NJ",40.665846,-75.016529,Richmond
1989,"Blue Bell, PA",40.154729,-75.264759,Westhampton
1989,"Bluemont, VA",39.109429,-77.830359,Westhampton
1989,"Bowie, MD",38.96097,-76.740474,Westhampton
1989,"Boxford, MA",42.662899,-70.999054,Westhampton
1989,"Boyertown, PA",40.33387,-75.637214,Richmond
1989,"Bradenton, FL",27.4955,-82.578074,Westhampton
1989,"Bronx, NY",40.825745,-73.923249,Richmond
1989,"Bronxville, NY",40.936062,-73.831224,Richmond
1989,"Brookfield, CT",41.462093,-73.396258,Westhampton
1989,"Brookline, MA",42.333473,-71.120476,Richmond
1989,"Brooklyn, NY",40.692455,-73.990364,Westhampton
1989,"Brooklyn, NY",40.692455,-73.990364,Richmond
1989,"Brooklyn, NY",40.692455,-73.990364,Richmond
1989,"Brunswick, ME",43.913955,-69.967784,Westhampton
1989,"Bryn Athyn, PA",40.132605,-75.061864,Westhampton
1989,"Buenos Aires, Argentina",-34.608521,-58.373539,Richmond
1989,"Burgas, Bulgaria",42.49153,27.471785,Westhampton
1989,"Burke, VA",38.793234,-77.272279,Richmond
1989,"Burlington, CT",41.766923,-72.960826,Richmond
1989,"Burlington, NC",36.096865,-79.437914,Westhampton
1989,"Butler, PA",40.86015,-79.895274,Richmond
1989,"Caldwell, NJ",40.841437,-74.276645,Richmond
1989,"Califon, NJ",40.716994,-74.837518,Westhampton
1989,"Cambridge, NY",43.0281,-73.383374,Richmond
1989,"Canandaigua, NY",42.888096,-77.280947,Westhampton
1989,"Canastota, NY",43.08014,-75.754909,Westhampton
1989,"Canastota, NY",43.08014,-75.754909,Richmond
1989,"Carlisle, MA",42.52923,-71.347799,Richmond
1989,"Carlisle, MA",42.52923,-71.347799,Westhampton
1989,"Carlisle, PA",40.20119,-77.189169,Richmond
1989,"Chapel Hill, NC",35.914771,-79.056701,Westhampton
1989,"Charleston, WV",38.350195,-81.638989,Westhampton
1989,"Charlotte, NC",35.22269,-80.837764,Richmond
1989,"Charlotte, NC",35.22269,-80.837764,Richmond
1989,"Charlottesville, VA",38.03213,-78.477529,Richmond
1989,"Charlottesville, VA",38.03213,-78.477529,Westhampton
1989,"Chatham, NJ",40.737935,-74.384454,Westhampton
1989,"Chatham, NJ",40.737935,-74.384454,Westhampton
1989,"Chattanooga, TN",35.04644,-85.309464,Richmond
1989,"Chelmsford, MA",42.59827,-71.346839,Westhampton
1989,"Cherry Hill, NJ",39.9275,-75.030549,Westhampton
1989,"Cherry Hill, NJ",39.9275,-75.030549,Richmond
1989,"Cherry Hill, NJ",39.9275,-75.030549,Richmond
1989,"Cherry Hills Village, CO",39.637744,-104.958813,Westhampton
1989,"Chesapeake City, MD",39.52715,-75.812329,Westhampton
1989,"Chesapeake, VA",36.714295,-76.247847,Westhampton
1989,"Chesapeake, VA",36.714295,-76.247847,Richmond
1989,"Chesapeake, VA",36.714295,-76.247847,Richmond
1989,"Cheshire, CT",41.49809,-72.901884,Richmond
1989,"Chester Springs, PA",40.094557,-75.619678,Westhampton
1989,"Chester, VA",37.357397,-77.442665,Westhampton
1989,"Chesterbrook, PA",40.074871,-75.459618,Richmond
1989,"Chesterfield, Mo.",38.653662,-90.553185,Richmond
1989,"Chesterfield, VA",37.376844,-77.508252,Westhampton
1989,"Chesterfield, VA",37.376844,-77.508252,Westhampton
1989,"Chestnut Hill, MA",42.326095,-71.164564,Westhampton
1989,"Chevy Chase, MD",38.982257,-77.087679,Westhampton
1989,"Chiba, Japan",35.501015,140.309181,Westhampton
1989,"Chisinau, Moldova",47.012299,28.8606,Richmond
1989,"Cincinnati, OH",39.106614,-84.504552,Westhampton
1989,"Cincinnati, OH",39.106614,-84.504552,Westhampton
1989,"Cincinnati, OH",39.106614,-84.504552,Richmond
1989,"Clarence, NY",42.981184,-78.584847,Westhampton
1989,"Clarks Summit, PA",41.493135,-75.700423,Richmond
1989,"Cleveland, OH",41.50438,-81.690434,Richmond
1989,"Cohasset, MA",42.242495,-70.802539,Richmond
1989,"Cold Spring Harbor, NY",40.870681,-73.45831,Richmond
1989,"Cold Spring Harbor, NY",40.870681,-73.45831,Westhampton
1989,"Colorado Springs, CO",38.83345,-104.821814,Westhampton
1989,"Columbia, MD",39.209161,-76.867313,Westhampton
1989,"Columbia, SC",33.99855,-81.045249,Westhampton
1989,"Columbus, OH",39.96196,-83.002984,Richmond
1989,"Columbus, OH",39.96196,-83.002984,Richmond
1989,"Columbus, OH",39.96196,-83.002984,Richmond
1989,"Concord, NH",43.20725,-71.536604,Richmond
1989,"Congers, NY",41.151144,-73.94687,Westhampton
1989,"Cooperstown, NY",42.70058,-74.924694,Westhampton
1989,"Coto de Caza, CA",33.63404,-117.586243,Richmond
1989,"Cranbury, NJ",40.3282,-74.505034,Westhampton
1989,"Cranbury, NJ",40.3282,-74.505034,Richmond
1989,"Cromwell, CT",41.61598,-72.653219,Richmond
1989,"Cypress, TX",29.9758,-95.677927,Westhampton
1989,"Dallas, TX",32.778155,-96.795404,Richmond
1989,"Dallas, TX",32.778155,-96.795404,Westhampton
1989,"Danville, PA",40.964154,-76.616031,Richmond
1989,"Danville, PA",40.964154,-76.616031,Richmond
1989,"Danville, VA",36.585983,-79.417209,Richmond
1989,"Darien, CT",41.065365,-73.482424,Westhampton
1989,"Darien, CT",41.065365,-73.482424,Westhampton
1989,"Darien, CT",41.065365,-73.482424,Westhampton
1989,"Darien, CT",41.065365,-73.482424,Westhampton
1989,"Debre Birhan, Ethiopia",9.67196,39.533821,Richmond
1989,"DeLand, FL",29.02762,-81.305444,Westhampton
1989,"Delaplane, VA",38.931791,-77.917947,Richmond
1989,"Deltaville, VA",37.555072,-76.32721,Richmond
1989,"Derwood, MD",39.112476,-77.15643,Westhampton
1989,"Dinwiddie, VA",37.078161,-77.58663,Richmond
1989,"Dolny Kubin, Slovakia",49.20694,19.29817,Richmond
1989,"Dorchester, MA",42.307878,-71.063401,Westhampton
1989,"Dover, MA",42.244285,-71.280104,Richmond
1989,"Downingtown, PA",40.004545,-75.707144,Westhampton
1989,"Doylestown, PA",40.310035,-75.131654,Richmond
1989,"Doylestown, PA",40.310035,-75.131654,Richmond
1989,"Dublin, OH",40.10497,-83.133089,Westhampton
1989,"Dublin, VA",37.105118,-80.686732,Richmond
1989,"Dublin, VA",37.105118,-80.686732,Richmond
1989,"Durham, CT",41.471545,-72.680374,Richmond
1989,"Durham, NC",35.995275,-78.896014,Westhampton
1989,"Duxbury, MA",42.025865,-70.683928,Westhampton
1989,"East Aurora, NY",42.767925,-78.612614,Westhampton
1989,"East Hampton, NY",40.963298,-72.18562,Westhampton
1989,"East Islip, NY",40.73272,-73.191124,Richmond
1989,"East Islip, NY",40.73272,-73.191124,Westhampton
1989,"East Williston, NY",40.756865,-73.638659,Richmond
1989,"East Windsor, NJ",40.27631,-74.539658,Richmond
1989,"Easton, PA",40.691195,-75.209829,Westhampton
1989,"Edwards, CO",39.644372,-106.593682,Richmond
1989,"Eldersburg, MD",39.403591,-76.950981,Westhampton
1989,"Eliot, ME",43.128365,-70.772934,Richmond
1989,"Elkridge, MD",39.20608,-76.728359,Westhampton
1989,"Ellicott City, MD",39.26873,-76.79944,Richmond
1989,"Englewood, NJ",40.895016,-73.974765,Richmond
1989,"Evergreen, CO",39.632858,-105.319441,Westhampton
1989,"Fair Haven, NJ",40.363913,-74.036628,Westhampton
1989,"Fairfax Station, VA",38.802817,-77.325692,Westhampton
1989,"Fairfax, VA",38.841574,-77.308132,Westhampton
1989,"Fairfax, VA",38.841574,-77.308132,Richmond
1989,"Fairfield, CA",38.249235,-122.043884,Westhampton
1989,"Fairfield, CT",41.165815,-73.229624,Richmond
1989,"Falmouth, ME",43.723708,-70.232305,Richmond
1989,"Farmington, CT",41.71213,-72.838569,Richmond
1989,"Farmington, CT",41.71213,-72.838569,Westhampton
1989,"Farmington, CT",41.71213,-72.838569,Richmond
1989,"Florence, AL",34.800465,-87.675254,Westhampton
1989,"Florida, NY",42.89247,-74.227679,Richmond
1989,"Fogelsville, PA",40.58349,-75.631519,Westhampton
1989,"Framingham, MA",42.279715,-71.416399,Richmond
1989,"Frankfurt, Germany",50.11208,8.683415,Westhampton
1989,"Franklin Lakes, NJ",41.02032,-74.200064,Richmond
1989,"Franklin, TN",35.92425,-86.870934,Richmond
1989,"Franklin, TN",35.92425,-86.870934,Westhampton
1989,"Franklin, Wis.",42.897482,-88.031191,Westhampton
1989,"Frederick, MD",39.415745,-77.412034,Richmond
1989,"frederick, MD",39.415745,-77.412034,Westhampton
1989,"Freehold, NJ",40.258535,-74.276509,Westhampton
1989,"Gaithersburg, MD",39.139866,-77.193829,Richmond
1989,"Galloway, NJ",39.467419,-74.500763,Richmond
1989,"Garden City, NY",40.72605,-73.636909,Westhampton
1989,"Germantown, MD",39.182185,-77.27004,Westhampton
1989,"Germantown, MD",39.182185,-77.27004,Westhampton
1989,"Germantown, TN",35.09704,-89.806889,Westhampton
1989,"Glastonbury, CT",41.711938,-72.605177,Richmond
1989,"Glen Ridge, NJ",40.79992,-74.204824,Westhampton
1989,"Glen Ridge, NJ",40.79992,-74.204824,Westhampton
1989,"Glen Rock, NJ",40.961376,-74.128902,Richmond
1989,"Glenmoore, PA",40.090421,-75.774105,Richmond
1989,"Glenmoore, PA",40.090421,-75.774105,Richmond
1989,"Glenside, PA",40.102215,-75.151064,Westhampton
1989,"Golden, CO",39.756655,-105.224949,Richmond
1989,"Goldens Bridge, NY",41.30091,-73.672529,Richmond
1989,"Goshen, CT",41.830895,-73.231304,Richmond
1989,"Great Falls, VA",38.99723,-77.28839,Richmond
1989,"Great Falls, VA",38.99723,-77.28839,Richmond
1989,"Greensboro, NC",36.068994,-79.794704,Westhampton
1989,"Greensboro, NC",36.068994,-79.794704,Westhampton
1989,"Greenwich, CT",41.02525,-73.629619,Westhampton
1989,"Greenwich, NY",43.087421,-73.496353,Westhampton
1989,"Greenwood Village, CO",39.609175,-104.904009,Westhampton
1989,"Groton, MA",42.608505,-71.571599,Richmond
1989,"Groton, MA",42.608505,-71.571599,Westhampton
1989,"Groton, MA",42.608505,-71.571599,Richmond
1989,"Groton, MA",42.608505,-71.571599,Richmond
1989,"Guayaquil, Ecuador",-2.20382,-79.897461,Westhampton
1989,"Guilford, CT",41.283054,-72.681063,Richmond
1989,"Guilford, CT",41.283054,-72.681063,Richmond
1989,"Gwynedd Valley, PA",40.180648,-75.264301,Richmond
1989,"Hamilton, NJ",40.227112,-74.653816,Richmond
1989,"Hamilton, NJ",40.227112,-74.653816,Richmond
1989,"Hampton, VA",37.027795,-76.345119,Westhampton
1989,"Hanover, MD",39.15507,-76.720465,Westhampton
1989,"Hanover, NH",43.700465,-72.289499,Richmond
1989,"Hanover, NH",43.700465,-72.289499,Westhampton
1989,"Harbin, China",45.755199,126.62252,Westhampton
1989,"Harding, NJ",40.747471,-74.488136,Westhampton
1989,"Harrisburg, PA",40.259865,-76.88223,Westhampton
1989,"Harrisonburg, VA",38.451534,-78.869047,Richmond
1989,"Harrisonburg, VA",38.451534,-78.869047,Richmond
1989,"Harwich, MA",41.68627,-70.073419,Richmond
1989,"Havertown, PA",39.980765,-75.307759,Westhampton
1989,"Herndon, VA",38.969698,-77.385475,Richmond
1989,"Hillside, NJ",40.693361,-74.236639,Richmond
1989,"Hilltown, PA",40.342529,-75.25631,Richmond
1989,"Hingham, MA",42.2368,-70.87486,Richmond
1989,"Hinsdale, IL",41.80368,-87.927484,Westhampton
1989,"Ho Chi Minh, Vietnam",10.75918,106.662498,Westhampton
1989,"Hockessin, DE",39.78669,-75.689059,Richmond
1989,"Holmdel, NJ",40.342615,-74.166604,Westhampton
1989,Hong Kong,22.283319,114.158722,Richmond
1989,"Horsham, PA",40.179744,-75.130979,Richmond
1989,"Houston, TX",29.76045,-95.369784,Richmond
1989,"Houston, TX",29.76045,-95.369784,Westhampton
1989,"Houston, TX",29.76045,-95.369784,Westhampton
1989,"Howard, PA",41.014114,-77.658105,Westhampton
1989,"Hudson, OH",41.242825,-81.440394,Westhampton
1989,"Hughesville, PA",41.241605,-76.723894,Westhampton
1989,"Huntington, NY",40.871954,-73.429984,Westhampton
1989,"Idaho Falls, Idaho",43.492,-112.041994,Westhampton
1989,"Independence, Mo.",39.093245,-94.415629,Richmond
1989,"Jackson, MS",32.29869,-90.180489,Richmond
1989,"Jarrettsville, MD",39.605858,-76.473196,Richmond
1989,"Jenkintown, PA",40.094345,-75.126129,Westhampton
1989,"Kansas City, MO",39.10296,-94.583062,Richmond
1989,"Karachi, Pakistan",24.88978,67.028511,Richmond
1989,"Kennebunk, ME",43.392413,-70.532574,Richmond
1989,"Kenner, LA",29.989891,-90.242095,Westhampton
1989,"Kennett Square, PA",39.847825,-75.710879,Westhampton
1989,"Kernersville, NC",36.119525,-80.072514,Westhampton
1989,"Kingwood, TX",30.050135,-95.184179,Richmond
1989,"Lafayette, CA",37.890732,-122.128111,Westhampton
1989,"Lake Grove, NY",40.85243,-73.114889,Westhampton
1989,"Lake Hopatcong, NJ",40.947097,-74.617709,Westhampton
1989,"Lakeville, MA",41.841113,-70.944952,Richmond
1989,"Lakewood, WA",47.161771,-122.514402,Westhampton
1989,"Lancaster, PA",40.038045,-76.301269,Westhampton
1989,"Lancaster, PA",40.038045,-76.301269,Westhampton
1989,"Lancaster, PA",40.038045,-76.301269,Westhampton
1989,"Lancaster, PA",40.038045,-76.301269,Westhampton
1989,"Lanham, MD",38.96191,-76.862339,Richmond
1989,"Larchmont, NY",40.92704,-73.75104,Westhampton
1989,"Las Vegas, NV",36.171915,-115.139974,Richmond
1989,"Lewiston, NY",43.17404,-79.044424,Richmond
1989,"Lexington, KY",38.048595,-84.500319,Richmond
1989,"Lexington, MA",42.446319,-71.223751,Richmond
1989,"Lincoln, MA",42.41413,-71.325604,Richmond
1989,"Lincoln, NE",40.81362,-96.707739,Westhampton
1989,"Lititz, PA",40.1575,-76.307357,Westhampton
1989,"London, England",51.506325,-0.127144,Richmond
1989,"London, England",51.506325,-0.127144,Westhampton
1989,"Los Angeles, CA",34.05349,-118.245319,Westhampton
1989,"Louisa, VA",38.025463,-78.003752,Westhampton
1989,"Louisville, KY",38.25486,-85.766404,Westhampton
1989,"Louisville, KY",38.25486,-85.766404,Richmond
1989,"Loveland, OH",39.268779,-84.261085,Westhampton
1989,"Lynchburg, VA",37.41402,-79.142839,Richmond
1989,"Lynn, MA",42.4637,-70.950219,Westhampton
1989,"Madison, CT",41.27969,-72.594194,Richmond
1989,"Madison, CT",41.27969,-72.594194,Richmond
1989,"Madison, CT",41.27969,-72.594194,Westhampton
1989,"Mahwah, NJ",41.085011,-74.157768,Richmond
1989,"Malvern, PA",40.036923,-75.510446,Westhampton
1989,"Mamaroneck, NY",40.948895,-73.735689,Richmond
1989,"Manakin-Sabot, VA",37.6713,-77.688604,Westhampton
1989,"Manassas, VA",38.751195,-77.471119,Westhampton
1989,"Manchester, MD",39.661835,-76.883884,Richmond
1989,"Manhasset, NY",40.797895,-73.698759,Westhampton
1989,"Manila, Philippines",14.60962,121.00589,Westhampton
1989,"Mansfield, MA",42.024318,-71.21858,Richmond
1989,"Marlton, NJ",39.892333,-74.919053,Richmond
1989,"Martha's Vineyard, MA",39.45637,-77.964564,Richmond
1989,"Maseru, Lesotho",-29.316179,27.49303,Westhampton
1989,"Massapequa, NY",40.692075,-73.465264,Westhampton
1989,"Mbabane, Swaziland",-26.32642,31.140824,Richmond
1989,"McLean, VA",38.936529,-77.184285,Richmond
1989,"Mechanicsville, VA",37.612655,-77.378419,Westhampton
1989,"Medfield, MA",42.186815,-71.304999,Richmond
1989,"Medford, NJ",39.886453,-74.821314,Richmond
1989,"Media, PA",39.91797,-75.389809,Westhampton
1989,"Medway, MA",42.14039,-71.398534,Richmond
1989,"Memphis, TN",35.149766,-90.049259,Westhampton
1989,"Memphis, TN",35.149766,-90.049259,Westhampton
1989,"Mendham, NJ",40.775579,-74.602168,Westhampton
1989,"Mendham, NJ",40.775579,-74.602168,Richmond
1989,"Merrick, NY",40.669015,-73.554364,Richmond
1989,"Merrick, NY",40.669015,-73.554364,Westhampton
1989,"Middlebury, CT",41.527957,-73.119682,Richmond
1989,"Middletown, MD",39.4439,-77.546399,Richmond
1989,"Midlothian, VA",37.50359,-77.651274,Richmond
1989,"Midlothian, VA",37.50359,-77.651274,Westhampton
1989,"Midlothian, VA",37.50359,-77.651274,Westhampton
1989,"Millburn, NJ",40.724467,-74.304735,Westhampton
1989,"Millville, NJ",39.39538,-75.037754,Westhampton
1989,"Milton, MA",42.253485,-71.079157,Richmond
1989,"Mission Viejo, CA",33.61941,-117.677638,Westhampton
1989,"Mission Viejo, CA",33.61941,-117.677638,Westhampton
1989,"Montclair, NJ",40.81208,-74.212272,Richmond
1989,"Morehead, KY",38.178045,-83.437884,Richmond
1989,"Morristown, NJ",40.793011,-74.477132,Westhampton
1989,"Morristown, NJ",40.793011,-74.477132,Richmond
1989,"Morristown, NJ",40.793011,-74.477132,Westhampton
1989,"Morristown, NJ",40.793011,-74.477132,Richmond
1989,"Mount Laurel, NJ",39.935287,-74.89255,Richmond
1989,"Murray Hill, NJ",40.695862,-74.401337,Richmond
1989,"Naples, FL",26.139094,-81.795793,Westhampton
1989,"Naples, FL",26.139094,-81.795793,Richmond
1989,"Nashville, TN",36.167783,-86.778365,Richmond
1989,"Nashville, TN",36.167783,-86.778365,Westhampton
1989,"Nassau, Bahamas",25.067221,-77.34024,Richmond
1989,"Nassau, Bahamas",25.067221,-77.34024,Richmond
1989,"Necochea, Argentina",-38.563809,-58.729839,Westhampton
1989,"Needham, MA",42.28107,-71.236054,Westhampton
1989,"Neponsit, NY",40.571602,-73.861839,Richmond
1989,"New Canaan , CT",41.148153,-73.492953,Westhampton
1989,"New Canaan, CT",41.148153,-73.492953,Westhampton
1989,"New Orleans, LA",29.9537,-90.077749,Westhampton
1989,"New Orleans, LA",29.9537,-90.077749,Westhampton
1989,"New Orleans, LA",29.9537,-90.077749,Richmond
1989,"New Providence, NJ",40.709675,-74.402264,Westhampton
1989,"New Rochelle, NY",40.919705,-73.786804,Richmond
1989,"New Vernon, NJ",40.744698,-74.49539,Richmond
1989,"New Vernon, NJ",40.744698,-74.49539,Richmond
1989,"New York, NY",40.71455,-74.007124,Westhampton
1989,"New York, NY",40.71455,-74.007124,Westhampton
1989,"New York, NY",40.71455,-74.007124,Westhampton
1989,"Newark, DE",39.678015,-75.761814,Westhampton
1989,"Newton, MA",42.338495,-71.207074,Richmond
1989,"Newton, MA",42.338495,-71.207074,Westhampton
1989,"Newtown Square, PA",39.987756,-75.400159,Richmond
1989,"Newtown Square, PA",39.987756,-75.400159,Richmond
1989,"Newtown, PA",40.229885,-74.936639,Westhampton
1989,"Newtown, PA",40.229885,-74.936639,Westhampton
1989,"Norfolk, VA",36.846825,-76.285069,Westhampton
1989,"Norfolk, VA",36.846825,-76.285069,Westhampton
1989,"North Potomac, MD",39.082802,-77.265549,Richmond
1989,"North Potomac, MD",39.082802,-77.265549,Westhampton
1989,"North Wales, PA",40.212875,-75.278819,Westhampton
1989,"North Wales, PA",40.212875,-75.278819,Westhampton
1989,"Northfield, IL",42.101125,-87.77055,Richmond
1989,"Norwich, CT",41.526564,-72.075709,Westhampton
1989,"Oak Hill, VA",38.927551,-77.41777,Westhampton
1989,"Oak Park, IL",41.880005,-87.778914,Westhampton
1989,"Oakton, VA",38.880787,-77.301381,Westhampton
1989,"Oakton, VA",38.880787,-77.301381,Westhampton
1989,"Oakton, VA",38.880787,-77.301381,Richmond
1989,"Ocean City, MD",38.335,-75.084359,Westhampton
1989,"Oklahoma City, OK",35.472015,-97.520354,Westhampton
1989,"Old Saybrook, CT",41.296175,-72.376813,Richmond
1989,"Old Saybrook, CT",41.296175,-72.376813,Richmond
1989,"Oradea, Romania",47.052215,21.93885,Richmond
1989,"Oradell, NJ",40.952768,-74.031924,Richmond
1989,"Oregon City, OR",45.336518,-122.592784,Richmond
1989,"Orlando, FL",28.538235,-81.377389,Westhampton
1989,"Overland Park, KS",38.984895,-94.671684,Westhampton
1989,"Overland Park, KS",38.984895,-94.671684,Westhampton
1989,"Paoli, PA",40.040668,-75.479582,Westhampton
1989,"Paoli, PA",40.040668,-75.479582,Richmond
1989,"Pasadena, MD",39.109661,-76.573268,Richmond
1989,"Pelham, NY",40.911444,-73.809612,Richmond
1989,"Penfield, NY",43.130971,-77.453606,Richmond
1989,"Pennington, NJ",40.329931,-74.791542,Westhampton
1989,"Pennington, NJ",40.329931,-74.791542,Westhampton
1989,"Pennington, NJ",40.329931,-74.791542,Westhampton
1989,"Philadelphia, PA",39.95228,-75.162454,Richmond
1989,"Philadelphia, PA",39.95228,-75.162454,Richmond
1989,"Philadelphia, PA",39.95228,-75.162454,Westhampton
1989,"Phoenix, MD",39.516905,-76.616296,Richmond
1989,"Pikeville, KY",37.481698,-82.518858,Richmond
1989,"Piney River, VA",37.709951,-79.022889,Richmond
1989,"Pittsburgh, PA",40.438335,-79.997459,Westhampton
1989,"Pittsburgh, PA",40.438335,-79.997459,Richmond
1989,"Pittsburgh, PA",40.438335,-79.997459,Westhampton
1989,"Pittsburgh, PA",40.438335,-79.997459,Westhampton
1989,"Pittsburgh, PA",40.438335,-79.997459,Westhampton
1989,"Pittsford, NY",43.09112,-77.516149,Richmond
1989,"Pittsford, NY",43.09112,-77.516149,Richmond
1989,"Plattsburgh, NY",44.69913,-73.453032,Richmond
1989,"Plovdiv, Bulgaria",42.13573,24.74829,Westhampton
1989,"Plymouth, MA",41.927474,-70.656474,Westhampton
1989,"Ponte Vedra Beach, FL",30.225761,-81.385971,Westhampton
1989,"Portland, ME",43.659145,-70.256654,Westhampton
1989,"Portland, OR",45.511795,-122.675629,Westhampton
1989,"Portsmouth, NH",43.070623,-70.77212,Westhampton
1989,"Portsmouth, RI",41.588798,-71.253236,Westhampton
1989,"Portsmouth, RI",41.588798,-71.253236,Richmond
1989,"Portsmouth, VA",36.832642,-76.297715,Westhampton
1989,"Potomac, MD",39.017653,-77.208337,Richmond
1989,"Pottstown, PA",40.246452,-75.648054,Westhampton
1989,"Pound Ridge, NY",41.206478,-73.573814,Richmond
1989,"Powder Springs, GA",33.86013,-84.684379,Westhampton
1989,"Powhatan, VA",37.541595,-77.918944,Westhampton
1989,"Powhatan, VA",37.541595,-77.918944,Westhampton
1989,"Princeton Junction, NJ",40.3163,-74.617095,Westhampton
1989,"Princeton, NJ",40.349855,-74.659119,Richmond
1989,"Providence, RI",41.823875,-71.411994,Westhampton
1989,"Pulaski, VA",37.049395,-80.77987,Westhampton
1989,"Raleigh, NC",35.78551,-78.642669,Westhampton
1989,"Randolph, MA",42.16268,-71.041399,Westhampton
1989,"Reading, MA",42.526002,-71.103957,Richmond
1989,"Reading, PA",40.336585,-75.927843,Richmond
1989,"Reston, VA",38.959374,-77.354571,Richmond
1989,"Richmond, VA",37.540972,-77.432889,Richmond
1989,"Richmond, VA",37.540972,-77.432889,Westhampton
1989,"Richmond, VA",37.540972,-77.432889,Westhampton
1989,"Richmond, VA",37.540972,-77.432889,Westhampton
1989,"Richmond, VA",37.540972,-77.432889,Richmond
1989,"Richmond, VA",37.540972,-77.432889,Westhampton
